T1_v1_x,T1_v1_y,T1_v1_z,T1_v2_x,T1_v2_y,T1_v2_z,T1_v3_x,T1_v3_y,T1_v3_z,T1_v4_x,T1_v4_y,T1_v4_z,T2_v1_x,T2_v1_y,T2_v1_z,T2_v2_x,T2_v2_y,T2_v2_z,T2_v3_x,T2_v3_y,T2_v3_z,T2_v4_x,T2_v4_y,T2_v4_z,intersection_status
0.00859074,0.982402,0.221865,0.528593,0.734461,0.379401,0.792142,0.709107,0.412557,0.652145,0.304115,0.53375,0.940881,0.262827,0.671883,0.162611,0.320896,0.335579,0.962899,0.0583282,0.130136,0.152061,0.152879,0.603326,0
0.940803,0.315029,0.562467,0.340088,0.257269,0.686472,0.197233,0.482823,0.692687,0.335678,0.542975,0.251413,0.625119,0.937996,0.221172,0.403104,0.0900362,0.559267,0.733375,0.534973,0.575173,0.58464,0.178053,0.726671,1
0.666189,0.948132,0.038129,0.721794,0.102134,0.500226,0.361713,0.733675,0.75613,0.601978,0.00392624,0.657675,0.104323,0.361534,0.111495,0.476821,0.0476491,0.0588341,0.597502,0.0391336,0.424954,0.527712,0.233623,0.110958,0
0.0592807,0.483586,0.23924,0.159044,0.339335,0.411503,0.19515,0.688295,0.67668,0.288827,0.387499,0.621439,0.855753,0.506871,0.606673,0.0979536,0.699855,0.0608599,0.60433,0.072265,0.0191122,0.285398,0.108313,0.913605,1
0.158899,0.964012,0.659302,0.638009,0.8178,0.580235,0.854741,0.551116,0.106979,0.301153,0.545523,0.640962,0.0475711,0.192612,0.450372,0.55349,0.0847228,0.311618,0.743795,0.0084985,0.487212,0.0623648,0.788349,0.997145,0
0.216707,0.347323,0.0640586,0.548647,0.522987,0.106654,0.880775,0.596594,0.948639,0.283657,0.917655,0.925363,0.922328,0.749954,0.432638,0.0738406,0.762904,0.393834,0.929628,0.73428,0.801968,0.243626,0.608214,0.754312,1
0.820496,0.943682,0.387181,0.553365,0.961696,0.104808,0.166235,0.152904,0.368982,0.448426,0.138589,0.222788,0.662121,0.392071,0.89891,0.521737,0.928962,0.873864,0.206258,0.894423,0.613335,0.0792076,0.0999351,0.945463,0
0.725623,0.0613577,0.558294,0.583821,0.41107,0.488745,0.607907,0.590468,0.56731,0.309428,0.194882,0.0560882,0.907925,0.603204,0.824091,0.141107,0.389662,0.354289,0.9489,0.882016,0.0394803,0.0848169,0.987292,0.289062,1
0.814336,0.386857,0.760502,0.539858,0.639675,0.50222,0.761465,0.936968,0.95504,0.637055,0.822822,0.40993,0.302062,0.489476,0.386459,0.578794,0.413323,0.768406,0.521439,0.30409,0.338206,0.0618339,0.42334,0.856665,0
0.894057,0.153896,0.50678,0.927014,0.358444,0.0363433,0.082146,0.378598,0.855062,0.627873,0.200825,0.190817,0.182478,0.397608,0.784702,0.169599,0.0330026,0.621214,0.993272,0.356809,0.805633,0.517482,0.934349,0.102068,1
0.441952,0.63862,0.605422,0.694004,0.626476,0.744483,0.879301,0.496417,0.0750891,0.558612,0.852762,0.927174,0.542996,0.602086,0.852562,0.503291,0.542736,0.552555,0.445029,0.156382,0.846286,0.0647073,0.835017,0.479284,0
0.122052,0.635908,0.384549,0.0650864,0.897936,0.230183,0.178488,0.0729958,0.670343,0.348342,0.12188,0.458899,0.30701,0.0218592,0.191646,0.244163,0.591705,0.654052,0.333259,0.550076,0.0195532,0.778015,0.381171,0.0117874,1
0.0452333,0.203177,0.611033,0.509782,0.489593,0.321245,0.192177,0.238876,0.169896,0.401747,0.307709,0.522934,0.380513,0.942312,0.148757,0.290137,0.149328,0.732632,0.172238,0.167385,0.77197,0.0331069,0.388026,0.528956,0
0.529571,0.451356,0.355037,0.894272,0.754641,0.0302775,0.477772,0.0775817,0.994606,0.948583,0.886376,0.764802,0.738375,0.705232,0.225427,0.0817514,0.580317,0.788541,0.647656,0.99794,0.098946,0.938796,0.204889,0.767609,1
0.253269,0.965584,0.605851,0.545416,0.765245,0.256789,0.122326,0.623843,0.517445,0.0138821,0.206707,0.696077,0.76199,0.735692,0.936297,0.845588,0.724834,0.252111,0.14079,0.0586943,0.797804,0.947033,0.379762,0.41648,0
0.852464,0.221375,0.182606,0.852536,0.310768,0.33847,0.210244,0.142191,0.598721,0.161532,0.747924,0.963729,0.288131,0.198194,0.0385471,0.557953,0.0832676,0.213703,0.878159,0.558013,0.83487,0.0685452,0.222077,0.14341,1
0.243421,0.105701,0.781637,0.404057,0.533647,0.425611,0.129971,0.242215,0.513786,0.874571,0.193724,0.512474,0.755817,0.93007,0.310501,0.558773,0.220067,0.344757,0.336001,0.570583,0.242186,0.526666,0.43059,0.0426856,0
0.859232,0.415529,0.182146,0.984975,0.667621,0.628854,0.241984,0.313105,0.839236,0.537842,0.0254587,0.949835,0.900478,0.816402,0.783222,0.970342,0.106695,0.133735,0.913478,0.0749839,0.440792,0.982294,0.831448,0.0405249,1
0.41543,0.0517152,0.00140136,0.934244,0.463945,0.182089,0.971644,0.451514,0.0325359,0.316107,0.926867,0.0111129,0.817753,0.282075,0.51917,0.296816,0.476504,0.894144,0.583103,0.929822,0.634377,0.171504,0.946497,0.383496,0
0.491154,0.175627,0.489442,0.750859,0.423871,0.398988,0.0206378,0.356173,0.595917,0.103823,0.73887,0.735781,0.862855,0.690886,0.970876,0.287792,0.0884233,0.173109,0.850606,0.231588,0.997498,0.288386,0.292796,0.386007,1
0.679232,0.483265,0.261075,0.618877,0.362235,0.523504,0.140312,0.126063,0.838396,0.693515,0.307802,0.80339,0.131517,0.0211197,0.254025,0.290369,0.61434,0.797642,0.230502,0.826525,0.2111,0.150133,0.939824,0.233692,0
0.786699,0.309444,0.16174,0.0632742,0.53758,0.955233,0.000815916,0.996592,0.648788,0.0100753,0.107195,0.807778,0.667484,0.106068,0.365295,0.768965,0.732002,0.718342,0.158719,0.0515909,0.769489,0.413268,0.0372453,0.038555,1
0.964623,0.735354,0.86233,0.0775424,0.986508,0.876311,0.242314,0.148807,0.965638,0.478049,0.144382,0.226441,0.813977,0.786881,0.569839,0.55038,0.573238,0.505125,0.849925,0.0445215,0.163988,0.875047,0.202826,0.0928697,0
0.127268,0.0994426,0.940363,0.187217,0.0907322,0.881641,0.611005,0.0523444,0.39157,0.514428,0.559198,0.355704,0.520044,0.100752,0.518233,0.839367,0.795704,0.0524207,0.89695,0.0212035,0.454238,0.0927647,0.471998,0.176719,1
0.131648,0.729484,0.32384,0.137449,0.382862,0.273509,0.174348,0.0393538,0.32939,0.0915382,0.42495,0.6922,0.411127,0.543027,0.313743,0.832993,0.496409,0.929389,0.932398,0.146665,0.967135,0.891772,0.528672,0.652398,0
0.48051,0.198042,0.593135,0.086859,0.970321,0.785742,0.37083,0.627362,0.984383,0.675514,0.89907,0.161751,0.480845,0.366166,0.975287,0.33508,0.0846149,0.346321,0.94092,0.00953165,0.412359,0.389989,0.306129,0.115329,1
0.748489,0.150018,0.122431,0.749448,0.0263763,0.0710351,0.82611,0.827328,0.772477,0.895224,0.742725,0.128141,0.644467,0.761462,0.997183,0.248238,0.309624,0.509107,0.18512,0.0370746,0.213808,0.801947,0.351973,0.681807,0
0.0496491,0.743498,0.920907,0.953636,0.267836,0.0550677,0.611295,0.455186,0.253464,0.947938,0.309956,0.408495,0.936588,0.21767,0.200269,0.611561,0.514164,0.506488,0.337836,0.0476058,0.536617,0.506655,0.0442206,0.463307,1
0.476374,0.352946,0.471881,0.254153,0.670474,0.518645,0.354573,0.572809,0.655434,0.241488,0.52876,0.83246,0.948379,0.904422,0.873471,0.402179,0.496843,0.396348,0.960358,0.786804,0.572521,0.703713,0.930574,0.87186,0
0.487353,0.310155,0.290793,0.544843,0.0524019,0.183512,0.100839,0.682672,0.999439,0.252257,0.324495,0.720919,0.961329,0.883655,0.742269,0.281266,0.0217096,0.189536,0.36969,0.12686,0.15664,0.231986,0.574305,0.586918,1
0.782832,0.284159,0.837472,0.611262,0.0138916,0.317192,0.459655,0.590368,0.20226,0.552504,0.243878,0.158686,0.611878,0.908211,0.64722,0.0285466,0.266607,0.913481,0.93293,0.608757,0.80938,0.303145,0.994715,0.704082,0
0.942994,0.696261,0.234042,0.447834,0.679857,0.816425,0.0271387,0.417168,0.54953,0.787565,0.28242,0.538812,0.408748,0.667989,0.8404,0.0146501,0.915996,0.173921,0.904249,0.567383,0.9897,0.938515,0.620086,0.857608,1
0.0698004,0.951962,0.891924,0.883199,0.184977,0.422839,0.27072,0.0219499,0.410571,0.343984,0.843152,0.842063,0.384992,0.113002,0.0035765,0.701403,0.905271,0.305393,0.507636,0.690215,0.0407797,0.0415476,0.242763,0.255379,0
0.330179,0.114023,0.369338,0.679674,0.118837,0.204564,0.92733,0.955942,0.232721,0.461001,0.736592,0.461275,0.620434,0.604608,0.486939,0.509526,0.563019,0.752023,0.528421,0.940185,0.302386,0.618928,0.385624,0.314712,1
0.990303,0.534875,0.17524,0.542618,0.243087,0.252663,0.287649,0.182089,0.10023,0.347276,0.174996,0.664679,0.141775,0.73763,0.285433,0.0199886,0.998306,0.651225,0.901454,0.641612,0.583724,0.0124707,0.325797,0.385436,0
0.454937,0.548337,0.84825,0.0493711,0.630036,0.851429,0.698345,0.601386,0.619237,0.655218,0.610499,0.530324,0.99794,0.796678,0.208556,0.349338,0.50157,0.858775,0.55517,0.621015,0.78596,0.593088,0.448225,0.260677,1
0.671329,0.380587,0.352978,0.312308,0.28298,0.686482,0.690951,0.45716,0.0121473,0.220598,0.131373,0.75983,0.48301,0.494384,0.376264,0.325375,0.578756,0.837854,0.37276,0.430049,0.547582,0.0743674,0.922952,0.0580091,0
0.256454,0.565021,0.0675815,0.15663,0.784225,0.192825,0.632954,0.469778,0.0208146,0.229369,0.911803,0.342038,0.217639,0.231436,0.407123,0.901408,0.955214,0.719593,0.850766,0.147106,0.767674,0.344165,0.870315,0.00196595,1
0.481791,0.715774,0.364231,0.369464,0.900817,0.309694,0.803903,0.901746,0.28944,0.301948,0.153867,0.703165,0.281135,0.145186,0.0802271,0.290804,0.107264,0.622607,0.330594,0.691531,0.40047,0.740531,0.320662,0.104295,0
0.105609,0.623108,0.943976,0.975379,0.519809,0.403083,0.585022,0.769666,0.0626305,0.951636,0.44494,0.598187,0.491935,0.0718607,0.772299,0.676265,0.978764,0.210262,0.953076,0.99859,0.298773,0.737623,0.319153,0.61676,1
0.259676,0.0956691,0.935805,0.688841,0.277582,0.510856,0.274661,0.773348,0.661885,0.756295,0.0611787,0.434054,0.56023,0.975127,0.288574,0.718108,0.601897,0.243291,0.725474,0.228056,0.0330584,0.159116,0.326661,0.220919,0
0.858241,0.109674,0.551469,0.438062,0.0754766,0.649713,0.689353,0.742088,0.947531,0.183542,0.725273,0.072505,0.145708,0.291388,0.0163423,0.0656433,0.350102,0.160233,0.388526,0.86877,0.424483,0.19765,0.341125,0.260825,1
0.0940093,0.969785,0.0707859,0.719422,0.764785,0.215473,0.414292,0.215837,0.606466,0.0900565,0.685398,0.0530424,0.95844,0.438817,0.988231,0.252192,0.590473,0.739523,0.190967,0.52107,0.716534,0.0762861,0.0185594,0.457206,0
0.968063,0.535575,0.682706,0.177116,0.195578,0.162231,0.913246,0.336075,0.453154,0.740833,0.557715,0.89272,0.349393,0.614133,0.829826,0.114837,0.0860666,0.489073,0.794736,0.0376302,0.288627,0.648849,0.0710992,0.133307,1
0.17544,0.536257,0.40707,0.298411,0.885501,0.687548,0.275431,0.144703,0.0243836,0.906353,0.399987,0.501894,0.289092,0.123197,0.572407,0.0132379,0.611866,0.841816,0.30629,0.715173,0.770249,0.969327,0.180899,0.611893,0
0.958786,0.134217,0.0291945,0.0919896,0.938179,0.732174,0.193517,0.988157,0.874841,0.700871,0.611302,0.249299,0.213844,0.642854,0.69888,0.751142,0.845942,0.60771,0.442268,0.248599,0.433897,0.0706534,0.819567,0.684299,1
0.777345,0.738392,0.0427108,0.674412,0.873693,0.238216,0.14843,0.394309,0.253728,0.644637,0.64809,0.798762,0.238831,0.694066,0.887999,0.443037,0.0347451,0.868194,0.332099,0.0832219,0.516421,0.786937,0.520514,0.572422,0
0.183446,0.181903,0.18113,0.569411,0.293834,0.553459,0.794824,0.257878,0.816631,0.0148475,0.882465,0.284895,0.238177,0.854947,0.392419,0.0824333,0.0859274,0.847936,0.970505,0.421621,0.48588,0.347346,0.880044,0.58048,1
0.39912,0.968465,0.803062,0.653114,0.890405,0.710342,0.43754,0.825859,0.303835,0.431849,0.587814,0.978151,0.939779,0.217142,0.850793,0.470362,0.660194,0.464564,0.350388,0.285892,0.89728,0.652941,0.555726,0.611504,0
0.616266,0.0551268,0.716755,0.343976,0.291089,0.532977,0.504351,0.481636,0.34175,0.13339,0.776847,0.383945,0.32192,0.892434,0.46762,0.972337,0.0879587,0.639735,0.52234,0.275717,0.522061,0.636863,0.0255174,0.572625,1
0.640147,0.238367,0.413344,0.768244,0.518223,0.101524,0.287033,0.109265,0.638839,0.999212,0.225423,0.931996,0.0658378,0.686672,0.836797,0.76454,0.789793,0.963595,0.630425,0.724211,0.754296,0.0759809,0.215759,0.722091,0
0.439369,0.546619,0.81154,0.687379,0.725973,0.214062,0.982198,0.63022,0.327798,0.795455,0.778284,0.498566,0.304803,0.0202041,0.811336,0.543865,0.708899,0.743761,0.109741,0.421849,0.913059,0.581475,0.389525,0.476468,1
0.878356,0.452296,0.609544,0.892989,0.948339,0.666855,0.0966873,0.543521,0.793855,0.116341,0.141855,0.85746,0.1928,0.843445,0.888578,0.491817,0.0469331,0.125272,0.941723,0.654704,0.459176,0.180813,0.698811,0.221157,0
0.110477,0.460276,0.59317,0.219581,0.0488869,0.111417,0.99719,0.241311,0.470144,0.522686,0.0697752,0.287476,0.14118,0.744188,0.10485,0.19243,0.968522,0.425919,0.596793,0.337613,0.530914,0.232535,0.0740488,0.508108,1
0.63387,0.491948,0.944499,0.638682,0.572866,0.811685,0.96685,0.867356,0.546957,0.205404,0.223094,0.861044,0.79672,0.768698,0.470705,0.226418,0.566071,0.437953,0.742685,0.97467,0.939085,0.871193,0.922757,0.304358,0
0.278179,0.971414,0.526256,0.313073,0.2024,0.199754,0.9797,0.885603,0.37327,0.220182,0.619219,0.750917,0.395296,0.904192,0.36635,0.198152,0.749285,0.581799,0.426045,0.916584,0.234959,0.135282,0.363571,0.927884,1
0.0466483,0.0291131,0.92263,0.240884,0.499271,0.291286,0.955052,0.137463,0.984256,0.398285,0.742484,0.429214,0.904988,0.762518,0.842417,0.472516,0.82287,0.323963,0.815482,0.636862,0.55791,0.557409,0.859475,0.558361,0
0.43742,0.514137,0.42748,0.575342,0.0302075,0.303161,0.834848,0.0715129,0.672899,0.349549,0.545439,0.638542,0.0921466,0.303364,0.882303,0.895849,0.443612,0.360743,0.37144,0.627557,0.439111,0.656944,0.2718,0.856928,1
0.527651,0.829813,0.394895,0.210749,0.696953,0.717917,0.265721,0.921107,0.516949,0.103151,0.461115,0.509196,0.456261,0.517233,0.251786,0.568775,0.64191,0.245943,0.944682,0.517486,0.799975,0.126938,0.558983,0.967229,0
0.646842,0.584895,0.762338,0.0148885,0.820543,0.598453,0.152346,0.939539,0.880157,0.835227,0.207321,0.445278,0.425374,0.413531,0.626737,0.888482,0.447643,0.505009,0.391335,0.687648,0.888987,0.335457,0.112373,0.777742,1
0.536923,0.538698,0.309217,0.046794,0.424779,0.0903271,0.598629,0.0291661,0.0504382,0.550844,0.0277092,0.639287,0.179316,0.598849,0.98771,0.813877,0.924561,0.147648,0.0231599,0.481648,0.999404,0.752939,0.781074,0.374038,0
0.852796,0.940479,0.132704,0.491311,0.667255,0.647076,0.148396,0.837612,0.253273,0.29498,0.488232,0.523943,0.6507,0.835888,0.583837,0.473867,0.590419,0.900342,0.408832,0.587318,0.664535,0.0487596,0.618734,0.692313,1
0.52821,0.805048,0.779777,0.476365,0.292065,0.354403,0.470251,0.919248,0.915179,0.800773,0.426854,0.91507,0.389167,0.851125,0.541923,0.839222,0.370322,0.259788,0.0222024,0.986739,0.661303,0.945917,0.796823,0.200805,0
0.295514,0.449691,0.66374,0.933682,0.922898,0.290479,0.812271,0.262752,0.379545,0.627344,0.809591,0.380411,0.0228646,0.262962,0.892462,0.474422,0.364431,0.129515,0.174129,0.813341,0.985038,0.805967,0.0127288,0.676844,1
0.732448,0.419285,0.706206,0.876726,0.840075,0.42257,0.340094,0.472851,0.739204,0.151862,0.749664,0.946172,0.341057,0.0165298,0.365789,0.929204,0.482366,0.297328,0.369167,0.347008,0.581651,0.903887,0.581238,0.141053,0
0.0774638,0.0590372,0.692815,0.167395,0.943482,0.675323,0.709696,0.218228,0.895474,0.843268,0.0389313,0.0639882,0.944622,0.0782445,0.801536,0.254509,0.0986944,0.345358,0.00609497,0.137696,0.459964,0.0256024,0.556932,0.121491,1
0.722021,0.41441,0.354494,0.24018,0.70069,0.0907299,0.68429,0.756015,0.13974,0.63338,0.366214,0.57383,0.784214,0.736592,0.840251,0.127649,0.344028,0.263344,0.986415,0.901993,0.730256,0.624964,0.0830036,0.984885,0
0.653583,0.871452,0.530198,0.365259,0.229975,0.051391,0.89803,0.928316,0.869899,0.591869,0.246746,0.494879,0.442784,0.39504,0.0376228,0.91798,0.83687,0.420936,0.358997,0.759201,0.920968,0.801098,0.331971,0.814219,1
0.437292,0.453048,0.533179,0.294307,0.298076,0.256975,0.0705475,0.529307,0.433405,0.737812,0.720141,0.889699,0.651221,0.130198,0.160222,0.759818,0.791096,0.638037,0.848382,0.942284,0.288821,0.487438,0.126263,0.0544845,0
0.808358,0.797652,0.388425,0.619609,0.167729,0.917135,0.706716,0.949286,0.0320909,0.324749,0.615451,0.811834,0.492407,0.679039,0.0752227,0.967889,0.552086,0.389927,0.781225,0.657258,0.0828059,0.668381,0.943063,0.0890593,1
0.286318,0.70792,0.259162,0.229741,0.606906,0.518439,0.343292,0.58068,0.906507,0.244654,0.540227,0.612331,0.841381,0.760977,0.665671,0.79951,0.863417,0.157634,0.208967,0.900937,0.89091,0.607061,0.590519,0.696579,0
0.844512,0.24217,0.562258,0.405755,0.622074,0.484111,0.0847428,0.884256,0.147165,0.990618,0.273899,0.916726,0.325939,0.192733,0.812509,0.521778,0.663449,0.899637,0.969371,0.334074,0.532362,0.230407,0.553044,0.926667,1
0.21486,0.95603,0.0826976,0.0169505,0.0246746,0.848832,0.0427159,0.464354,0.541053,0.755846,0.496016,0.251804,0.902056,0.261733,0.601336,0.1388,0.089885,0.830978,0.682865,0.336204,0.980069,0.75129,0.26047,0.490725,0
0.940216,0.552651,0.259554,0.00120864,0.503452,0.119399,0.355572,0.4839,0.74281,0.805241,0.943838,0.763954,0.394341,0.46808,0.556353,0.380653,0.128972,0.491293,0.260853,0.727707,0.782043,0.782126,0.400672,0.409462,1
0.706744,0.12065,0.085507,0.558638,0.630392,0.462018,0.881546,0.939431,0.633696,0.211401,0.824047,0.937556,0.831121,0.638829,0.976477,0.630284,0.459468,0.477394,0.468273,0.227242,0.851424,0.0529962,0.0795734,0.297064,0
0.535971,0.108348,0.714651,0.342917,0.637831,0.780168,0.965804,0.626683,0.921372,0.121066,0.112127,0.488192,0.804604,0.482392,0.298083,0.00157258,0.624663,0.848586,0.190246,0.347975,0.250668,0.696867,0.429285,0.973518,1
0.913718,0.423458,0.858532,0.717925,0.0136196,0.267887,0.0320056,0.159962,0.47827,0.603571,0.445812,0.571185,0.0962983,0.361435,0.420616,0.335424,0.127464,0.723984,0.398041,0.586607,0.606426,0.0805701,0.797993,0.674394,0
0.190584,0.20972,0.218191,0.496232,0.487103,0.526048,0.261079,0.395755,0.375931,0.70132,0.120584,0.503977,0.22453,0.94156,0.939792,0.102229,0.600125,0.577643,0.370468,0.0605286,0.42489,0.915062,0.630466,0.619237,1
0.0732866,0.909908,0.0262804,0.721261,0.43477,0.525689,0.251683,0.0110666,0.0919421,0.0881436,0.950976,0.213804,0.0298682,0.133358,0.936169,0.378102,0.900748,0.885342,0.00205504,0.351828,0.0391379,0.0529943,0.0629842,0.631914,0
0.641868,0.506343,0.802022,0.235869,0.794634,0.184645,0.779682,0.660485,0.110529,0.363771,0.988705,0.0775211,0.426861,0.930163,0.797203,0.249708,0.333151,0.289207,0.619303,0.894472,0.838912,0.896158,0.155282,0.36651,1
0.151133,0.30258,0.861578,0.0143513,0.852867,0.83962,0.620928,0.754643,0.551655,0.232542,0.23795,0.447399,0.899296,0.373806,0.725933,0.65452,0.295406,0.575291,0.622051,0.375752,0.00119926,0.861821,0.0256742,0.488487,0
0.156142,0.153463,0.399183,0.497576,0.231842,0.114913,0.688449,0.286392,0.218092,0.294989,0.220233,0.726155,0.655193,0.0110977,0.0488992,0.845349,0.927431,0.843299,0.854369,0.321014,0.953268,0.38429,0.177231,0.193042,1
0.931468,0.0216978,0.669248,0.622973,0.2687,0.436372,0.415874,0.0214158,0.705888,0.560282,0.524244,0.252389,0.201128,0.494239,0.0505452,0.743291,0.304896,0.735395,0.161138,0.54368,0.243641,0.294793,0.0428427,0.860571,0
0.573525,0.929552,0.850772,0.815874,0.250864,0.878433,0.229746,0.927783,0.113918,0.892226,0.728099,0.00946372,0.959965,0.824202,0.674832,0.867306,0.273398,0.0253611,0.680625,0.497182,0.872456,0.412061,0.359036,0.378617,1
0.207691,0.496847,0.171896,0.0880878,0.907367,0.434022,0.642939,0.542657,0.0219756,0.511319,0.615203,0.629928,0.440965,0.320697,0.85339,0.230213,0.0654118,0.633223,0.74231,0.479908,0.187316,0.597723,0.547104,0.513054,0
0.624482,0.850889,0.922973,0.175031,0.687768,0.416075,0.148478,0.539791,0.125803,0.178068,0.280721,0.870271,0.141581,0.31864,0.601828,0.334507,0.845198,0.424669,0.950516,0.993751,0.794489,0.337234,0.0998642,0.602219,1
0.729424,0.664184,0.656781,0.937249,0.856739,0.281772,0.150922,0.925356,0.396915,0.814972,0.606748,0.702641,0.492865,0.631233,0.444475,0.161996,0.637536,0.306431,0.0705829,0.808234,0.662127,0.438525,0.171218,0.708478,0
0.255888,0.126215,0.618539,0.50214,0.983277,0.0526818,0.906905,0.202636,0.608832,0.406021,0.101039,0.312806,0.624271,0.795416,0.343145,0.190717,0.97806,0.651615,0.486455,0.145188,0.498748,0.0999891,0.139525,0.15008,1
0.433965,0.961248,0.596551,0.493106,0.570345,0.751876,0.979541,0.873833,0.813818,0.715364,0.892912,0.323548,0.697907,0.622073,0.280361,0.714196,0.816255,0.389473,0.97098,0.309373,0.42699,0.258418,0.240227,0.37051,0
0.99814,0.697502,0.138414,0.662413,0.821975,0.0245061,0.329584,0.584,0.863714,0.878619,0.567174,0.404634,0.00607609,0.615068,0.694116,0.979341,0.958658,0.968923,0.350918,0.137757,0.376075,0.507866,0.886124,0.779367,1
0.415337,0.801225,0.42812,0.498544,0.618597,0.00527622,0.158796,0.820863,0.591686,0.446205,0.971404,0.893145,0.896511,0.861474,0.143944,0.0581474,0.184193,0.20364,0.190041,0.0718732,0.679336,0.486757,0.576526,0.0263552,0
0.263102,0.686488,0.826482,0.140882,0.188502,0.516156,0.604704,0.125497,0.755978,0.270426,0.546171,0.525806,0.456764,0.337698,0.814849,0.379494,0.297395,0.366036,0.0380769,0.282276,0.408293,0.0633852,0.359738,0.0324105,1
0.328452,0.960796,0.280294,0.579596,0.705379,0.0084418,0.526882,0.668949,0.672363,0.463111,0.664454,0.0246333,0.504501,0.00613908,0.158514,0.324347,0.581512,0.832614,0.981268,0.14775,0.0194721,0.100501,0.621848,0.227364,0
0.712179,0.946084,0.236788,0.329011,0.423311,0.566165,0.300389,0.063508,0.857922,0.94834,0.945238,0.578039,0.678496,0.128207,0.763709,0.618279,0.0805063,0.0927397,0.291587,0.933559,0.355301,0.987663,0.706525,0.703177,1
0.532404,0.425722,0.79835,0.55616,0.814067,0.801983,0.362024,0.543998,0.257737,0.250192,0.893209,0.262927,0.211694,0.626358,0.555362,0.734905,0.256949,0.366634,0.954446,0.0243491,0.761934,0.624011,0.0612988,0.0990462,0
0.584761,0.639495,0.606706,0.342104,0.142768,0.258412,0.984444,0.777967,0.518015,0.195874,0.549683,0.876372,0.617791,0.979657,0.572823,0.0388177,0.244573,0.746431,0.729563,0.68561,0.136996,0.223429,0.07467,0.588532,1
0.0232231,0.421865,0.709968,0.762663,0.0558246,0.929559,0.223919,0.442318,0.425742,0.343503,0.0170673,0.7342,0.127645,0.961058,0.166931,0.725534,0.192655,0.941824,0.42718,0.662218,0.1556,0.55499,0.339178,0.166263,0
0.786718,0.0862121,0.689755,0.775264,0.911788,0.443888,0.748875,0.629965,0.455439,0.380589,0.82637,0.257672,0.170701,0.637644,0.800885,0.776207,0.130539,0.789129,0.889589,0.730061,0.236134,0.368442,0.178023,0.250469,1
0.290127,0.222106,0.339889,0.465409,0.654195,0.370287,0.711917,0.563258,0.988444,0.833975,0.00457656,0.702436,0.899817,0.489858,0.621874,0.95432,0.618396,0.5641,0.919486,0.641662,0.700127,0.606869,0.977734,0.0914362,0
0.197101,0.212389,0.668315,0.173341,0.0230347,0.917784,0.695862,0.834523,0.604761,0.0444662,0.891312,0.061664,0.937321,0.109325,0.23877,0.431283,0.644474,0.746105,0.000373939,0.652177,0.407609,0.239751,0.0861981,0.29224,1
0.933787,0.939681,0.0233825,0.31574,0.407674,0.973571,0.906851,0.448244,0.150935,0.0759895,0.46397,0.207515,0.94101,0.303533,0.261614,0.892955,0.938393,0.625975,0.957392,0.33618,0.358916,0.812992,0.519497,0.977302,0
0.0639222,0.621175,0.187535,0.921561,0.174228,0.0319546,0.948776,0.901778,0.149078,0.528855,0.798655,0.759947,0.235513,0.291443,0.246518,0.154541,0.334633,0.939327,0.442011,0.86024,0.212584,0.501468,0.0991617,0.742739,1
0.434868,0.486005,0.639843,0.330733,0.267409,0.858961,0.862091,0.76536,0.177188,0.934877,0.0487344,0.758134,0.105051,0.370094,0.995421,0.333385,0.76513,0.814638,0.572589,0.450308,0.256467,0.209111,0.402035,0.801,0
0.309833,0.242918,0.396108,0.796158,0.375636,0.323198,0.382644,0.440824,0.943783,0.348683,0.680554,0.960916,0.465582,0.24663,0.575717,0.240774,0.082868,0.560763,0.374712,0.177076,0.501076,0.509313,0.979518,0.536929,1
0.482251,0.91434,0.159358,0.544593,0.588157,0.413124,0.450992,0.357432,0.566196,0.419958,0.723931,0.110974,0.123243,0.257694,0.648541,0.567568,0.697697,0.81355,0.00205487,0.629061,0.656455,0.286983,0.480412,0.435558,0
0.315254,0.835958,0.382965,0.412016,0.527633,0.641866,0.773993,0.212605,0.795001,0.505958,0.961365,0.898182,0.918872,0.168004,0.971226,0.0415663,0.912962,0.160402,0.131407,0.543426,0.999633,0.940967,0.539128,0.341611,1
0.169113,0.461062,0.941493,0.21548,0.386682,0.621053,0.173922,0.336151,0.490968,0.143041,0.809787,0.730733,0.162459,0.487246,0.127129,0.784248,0.873377,0.128587,0.672489,0.378098,0.174823,0.493615,0.560574,0.272817,0
0.495588,0.391767,0.970476,0.552979,0.0797316,0.531329,0.55546,0.080699,0.442297,0.90048,0.261897,0.0675122,0.525613,0.119225,0.326123,0.302749,0.890459,0.294917,0.760358,0.180876,0.590315,0.611279,0.36529,0.690038,1
0.0315164,0.796304,0.882177,0.185052,0.652455,0.910499,0.593925,0.780052,0.512732,0.194134,0.140918,0.875356,0.882764,0.56862,0.571612,0.956018,0.975881,0.554318,0.60977,0.243231,0.368664,0.932651,0.16447,0.905185,0
0.812906,0.365976,0.205003,0.82671,0.540815,0.883454,0.121509,0.83248,0.214749,0.865082,0.0870704,0.652636,0.812606,0.587587,0.412364,0.905995,0.801057,0.118635,0.800075,0.445,0.837339,0.997128,0.0745819,0.673872,1
0.943604,0.355857,0.846516,0.458072,0.443762,0.351776,0.343262,0.0642662,0.994358,0.868513,0.417225,0.347859,0.699821,0.42895,0.491761,0.967456,0.938829,0.881025,0.257001,0.976123,0.0185721,0.678902,0.761965,0.269587,0
