T1_v1_x,T1_v1_y,T1_v1_z,T1_v2_x,T1_v2_y,T1_v2_z,T1_v3_x,T1_v3_y,T1_v3_z,T1_v4_x,T1_v4_y,T1_v4_z,T2_v1_x,T2_v1_y,T2_v1_z,T2_v2_x,T2_v2_y,T2_v2_z,T2_v3_x,T2_v3_y,T2_v3_z,T2_v4_x,T2_v4_y,T2_v4_z,intersection_status
0.363913,0.865359,0.249240,0.431453,0.208474,0.225188,0.307400,0.468524,0.003507,0.503045,0.335816,0.757699,0.366548,0.075443,0.239771,0.199835,0.886229,0.754264,0.852933,0.658340,0.558845,0.856381,0.079572,0.083589,1
0.018854,0.486081,0.714390,0.826303,0.383725,0.144958,0.534857,0.136719,0.099778,0.162657,0.622965,0.722469,0.140199,0.695703,0.747887,0.930494,0.890766,0.026928,0.696246,0.628547,0.634496,0.048567,0.817454,0.480106,0
0.264307,0.256470,0.218018,0.602693,0.929857,0.338589,0.657345,0.733063,0.640728,0.390009,0.119632,0.615252,0.227646,0.531967,0.133919,0.143611,0.022366,0.429071,0.459431,0.414061,0.333179,0.908114,0.500858,0.930459,1
0.149711,0.015337,0.714701,0.738374,0.697204,0.163746,0.990204,0.781155,0.836348,0.442137,0.558333,0.345452,0.166686,0.147383,0.566944,0.393259,0.747361,0.309076,0.498045,0.052542,0.015213,0.164986,0.211536,0.403846,0
0.782509,0.066862,0.800869,0.877970,0.333946,0.397828,0.117023,0.731054,0.433415,0.727087,0.396022,0.708656,0.634876,0.106222,0.428457,0.256592,0.841432,0.464679,0.786426,0.769517,0.260816,0.034113,0.564184,0.002683,1
0.380708,0.737280,0.777034,0.879645,0.208506,0.970595,0.947818,0.644032,0.538377,0.707702,0.621309,0.918626,0.522804,0.489502,0.020403,0.406061,0.668632,0.012753,0.751838,0.838982,0.421147,0.147119,0.948657,0.358048,0
0.256972,0.061864,0.791998,0.937772,0.696299,0.607027,0.155546,0.074943,0.024110,0.302783,0.701326,0.976171,0.440933,0.249022,0.557971,0.330212,0.076513,0.869493,0.734986,0.778566,0.728534,0.195614,0.650083,0.473486,1
0.934497,0.888025,0.602185,0.330350,0.192199,0.801292,0.806298,0.630532,0.178810,0.145975,0.925909,0.390247,0.881426,0.194096,0.463908,0.965411,0.818768,0.347333,0.799625,0.705695,0.671640,0.831463,0.372652,0.290776,0
0.838457,0.388108,0.947516,0.805930,0.292652,0.370609,0.151087,0.706823,0.596689,0.328023,0.023334,0.163882,0.925820,0.543866,0.212841,0.465451,0.030267,0.609078,0.022951,0.743863,0.102018,0.474305,0.544406,0.568858,1
0.990364,0.605589,0.801461,0.854292,0.685615,0.513203,0.661976,0.395481,0.648300,0.890495,0.570191,0.813647,0.916404,0.169134,0.844622,0.421714,0.117355,0.403574,0.710996,0.171908,0.701761,0.678598,0.420107,0.858455,0
0.325252,0.280342,0.632345,0.664037,0.271547,0.477019,0.774506,0.821038,0.838270,0.167965,0.720935,0.050205,0.416741,0.828595,0.991425,0.810791,0.573299,0.007822,0.654487,0.596074,0.283753,0.229889,0.379155,0.213196,1
0.869965,0.267929,0.154325,0.592264,0.917407,0.967515,0.818726,0.784802,0.973935,0.030554,0.757549,0.223327,0.298597,0.040269,0.385431,0.912834,0.352135,0.649228,0.008992,0.924365,0.874887,0.496035,0.813796,0.891837,0
0.367789,0.792519,0.698648,0.466853,0.159652,0.411276,0.501414,0.747939,0.609821,0.060359,0.748218,0.294289,0.435976,0.564464,0.853072,0.334142,0.662934,0.447409,0.881994,0.120986,0.629916,0.655690,0.427406,0.357379,1
0.376140,0.586888,0.306692,0.738767,0.750192,0.404497,0.233736,0.063646,0.371786,0.614551,0.696119,0.734707,0.996395,0.088800,0.577664,0.527091,0.097951,0.891288,0.526957,0.166875,0.812083,0.850227,0.258532,0.315981,0
0.257557,0.218263,0.346531,0.847440,0.677645,0.588141,0.233440,0.994110,0.582729,0.536934,0.122007,0.819449,0.912728,0.023054,0.780541,0.073781,0.220781,0.072096,0.594883,0.524759,0.571521,0.679117,0.109420,0.275750,1
0.763019,0.739429,0.395518,0.893627,0.687430,0.925884,0.272309,0.032722,0.471776,0.004796,0.457859,0.694523,0.810584,0.617963,0.080344,0.181216,0.835808,0.242257,0.159316,0.537880,0.199687,0.954320,0.450049,0.107630,0
0.140722,0.117054,0.459411,0.094716,0.245283,0.605967,0.946133,0.073605,0.290766,0.680139,0.965627,0.062991,0.773481,0.137314,0.849026,0.001201,0.411550,0.791473,0.482077,0.472664,0.035185,0.764461,0.014356,0.166119,1
0.248114,0.087547,0.075307,0.980214,0.009728,0.764762,0.833681,0.278664,0.027253,0.711951,0.009047,0.262567,0.356690,0.231223,0.319955,0.523917,0.978646,0.397581,0.733855,0.385498,0.820694,0.445371,0.314251,0.689455,0
0.304295,0.637279,0.627331,0.271413,0.210515,0.559276,0.804912,0.823452,0.489245,0.691301,0.667547,0.300322,0.738728,0.202006,0.287134,0.686591,0.784867,0.578742,0.068028,0.385289,0.437878,0.006237,0.545833,0.106602,1
0.336360,0.987417,0.081868,0.853679,0.315882,0.840588,0.868554,0.726377,0.654404,0.504134,0.694052,0.630457,0.306134,0.338551,0.026631,0.116005,0.265775,0.035389,0.383295,0.147945,0.343637,0.074472,0.720690,0.150000,0
0.757685,0.383823,0.516812,0.016528,0.010896,0.845265,0.307252,0.047144,0.989180,0.994924,0.626265,0.014918,0.228924,0.183929,0.073930,0.892752,0.099285,0.743784,0.798206,0.732886,0.973732,0.699574,0.397080,0.748137,1
0.123530,0.772746,0.987415,0.448991,0.601045,0.976558,0.309633,0.554196,0.959844,0.149089,0.503775,0.889171,0.884009,0.667863,0.689761,0.603981,0.042023,0.323389,0.080821,0.803201,0.859871,0.259120,0.234755,0.357987,0
0.175537,0.877159,0.819461,0.158560,0.785121,0.928802,0.659052,0.178743,0.566182,0.691373,0.655422,0.217853,0.047109,0.767122,0.491721,0.666538,0.592816,0.654576,0.405620,0.585660,0.922673,0.069087,0.499113,0.592864,1
0.505877,0.740235,0.752681,0.100890,0.748869,0.828316,0.971022,0.976898,0.255941,0.087717,0.463908,0.798506,0.374431,0.668825,0.906498,0.404052,0.356906,0.195761,0.918074,0.730880,0.459230,0.556043,0.053574,0.025897,0
0.060383,0.175746,0.827423,0.006328,0.261074,0.223325,0.071048,0.146576,0.251735,0.667983,0.908377,0.520630,0.037455,0.228464,0.855171,0.775187,0.994463,0.659224,0.774510,0.938193,0.584822,0.332910,0.312954,0.083906,1
0.095947,0.431993,0.056976,0.169779,0.233395,0.518998,0.758037,0.008553,0.508120,0.423767,0.415467,0.873042,0.009312,0.700603,0.006215,0.055484,0.920077,0.989921,0.515242,0.635504,0.610441,0.793369,0.596172,0.396106,0
0.178613,0.195868,0.492860,0.919114,0.727995,0.911871,0.237441,0.835627,0.177113,0.886592,0.280057,0.098628,0.567719,0.867586,0.914912,0.670086,0.283695,0.431944,0.445311,0.730121,0.934522,0.324585,0.685434,0.684254,1
0.753865,0.163675,0.869197,0.272429,0.248429,0.816591,0.589129,0.905070,0.656718,0.816742,0.754586,0.594899,0.309000,0.925244,0.326026,0.142839,0.016298,0.807765,0.024766,0.983304,0.471248,0.464765,0.750770,0.037760,0
0.243526,0.615916,0.921047,0.575602,0.285109,0.446876,0.292379,0.897283,0.902207,0.372629,0.290103,0.908107,0.952149,0.144837,0.441096,0.667465,0.914580,0.125924,0.068596,0.214498,0.974821,0.767941,0.942261,0.889404,1
0.548541,0.462047,0.636490,0.059823,0.661696,0.392179,0.248881,0.218781,0.947253,0.545629,0.482125,0.964986,0.537857,0.674288,0.448497,0.750027,0.525181,0.010344,0.347099,0.922539,0.642276,0.869317,0.461398,0.787226,0
0.389777,0.824997,0.690340,0.475393,0.471692,0.021356,0.162890,0.070081,0.397951,0.955535,0.886443,0.897894,0.731420,0.986264,0.978018,0.274225,0.254368,0.109239,0.847747,0.429877,0.367001,0.614180,0.912121,0.344346,1
0.137648,0.969489,0.565311,0.831661,0.445321,0.244807,0.426933,0.364165,0.700975,0.107736,0.400844,0.751590,0.329819,0.649895,0.049469,0.219011,0.935158,0.193961,0.829808,0.527620,0.251610,0.695060,0.109716,0.264782,0
0.041909,0.936022,0.073384,0.820578,0.625284,0.269106,0.844275,0.622509,0.047847,0.863773,0.298120,0.603002,0.025441,0.971774,0.936213,0.229857,0.872962,0.200570,0.342722,0.042576,0.864465,0.787827,0.722196,0.190643,1
0.204343,0.573248,0.583038,0.121910,0.302123,0.439969,0.633734,0.826098,0.906862,0.121569,0.101337,0.205091,0.881978,0.379868,0.926465,0.782281,0.754230,0.712435,0.629166,0.832611,0.433582,0.710000,0.709082,0.696228,0
0.095325,0.662377,0.109634,0.990941,0.357597,0.695855,0.869816,0.553892,0.696096,0.008757,0.448430,0.785561,0.535967,0.477021,0.573699,0.144692,0.512726,0.719898,0.904325,0.346131,0.533120,0.993439,0.292402,0.950939,1
0.592413,0.193650,0.504212,0.943563,0.234950,0.874180,0.391346,0.260110,0.953392,0.904587,0.189351,0.176342,0.781337,0.751967,0.300575,0.173563,0.142110,0.326849,0.366494,0.286228,0.486733,0.062689,0.567496,0.236052,0
0.626310,0.905922,0.066754,0.011674,0.477745,0.301332,0.078054,0.023213,0.408396,0.841210,0.031457,0.583723,0.500564,0.058087,0.181492,0.322964,0.286118,0.978583,0.244030,0.030362,0.091096,0.689792,0.021605,0.957598,1
0.925358,0.847833,0.131995,0.605564,0.090905,0.148902,0.385066,0.286712,0.698357,0.268988,0.532419,0.931588,0.507037,0.567887,0.487451,0.061369,0.065320,0.409893,0.614288,0.703356,0.511121,0.187060,0.405581,0.884785,0
0.885490,0.268129,0.188221,0.772733,0.198408,0.252700,0.532369,0.481785,0.672576,0.767478,0.622299,0.244596,0.560986,0.868281,0.829639,0.147300,0.203877,0.717427,0.853845,0.476701,0.092628,0.103880,0.444908,0.242339,1
0.024665,0.717414,0.606528,0.178897,0.207900,0.968491,0.867178,0.604207,0.642834,0.524478,0.933463,0.546014,0.396660,0.059729,0.695080,0.325571,0.606187,0.109574,0.896729,0.358384,0.630818,0.574550,0.529928,0.482217,0
0.034922,0.359564,0.118315,0.640827,0.065348,0.493722,0.698414,0.730518,0.383711,0.120690,0.314413,0.150980,0.985012,0.909689,0.227862,0.550490,0.219753,0.366757,0.503256,0.516864,0.886715,0.081279,0.020746,0.966540,1
0.494762,0.433484,0.530959,0.729513,0.036529,0.727381,0.987722,0.150696,0.272577,0.066259,0.847040,0.339695,0.404948,0.723342,0.219780,0.240259,0.703208,0.900579,0.016935,0.775136,0.728735,0.938980,0.476407,0.597327,0
0.789557,0.949743,0.250451,0.366922,0.280692,0.980130,0.705426,0.888025,0.874262,0.306668,0.646178,0.703767,0.154997,0.986543,0.251788,0.099112,0.995065,0.502631,0.562296,0.613033,0.498668,0.788493,0.781821,0.470990,1
0.554829,0.648876,0.436250,0.551943,0.253640,0.298392,0.070962,0.053739,0.806255,0.018725,0.314228,0.295784,0.601832,0.802540,0.682624,0.178490,0.845096,0.463491,0.526299,0.675585,0.300694,0.625179,0.818877,0.861801,0
0.780203,0.126778,0.196215,0.181029,0.680242,0.190921,0.694557,0.971524,0.989697,0.011724,0.718978,0.667744,0.580850,0.783542,0.193551,0.713256,0.627604,0.203396,0.221410,0.131836,0.425087,0.067099,0.531621,0.298498,1
0.581899,0.060823,0.593706,0.250848,0.900854,0.984363,0.679555,0.700815,0.837394,0.451194,0.015636,0.429298,0.998219,0.519660,0.194405,0.342278,0.201446,0.122556,0.664228,0.985188,0.164793,0.185514,0.994796,0.929432,0
0.686438,0.017450,0.712833,0.915943,0.016578,0.681618,0.454861,0.548468,0.034169,0.329383,0.514201,0.334989,0.406312,0.819548,0.233333,0.968708,0.446390,0.726118,0.165818,0.487577,0.246077,0.131832,0.200636,0.749038,1
0.189892,0.501015,0.993664,0.041258,0.845945,0.072686,0.347796,0.763617,0.667584,0.198928,0.330722,0.118230,0.898431,0.771968,0.407844,0.660133,0.708408,0.465794,0.336722,0.379646,0.469305,0.350439,0.191685,0.509377,0
0.142834,0.159209,0.725688,0.441529,0.322494,0.630873,0.688692,0.143488,0.429399,0.743384,0.688377,0.493074,0.982687,0.568164,0.624023,0.996626,0.599872,0.118587,0.025903,0.090770,0.674535,0.141305,0.860561,0.421706,1
0.587946,0.183611,0.114133,0.287817,0.220402,0.557024,0.536243,0.168506,0.127402,0.769918,0.815524,0.024140,0.262714,0.962996,0.663291,0.852069,0.582905,0.026657,0.967385,0.315659,0.728935,0.966117,0.121641,0.828194,0
0.542152,0.937760,0.628791,0.128292,0.637242,0.627066,0.571691,0.437151,0.911108,0.196029,0.952170,0.981962,0.572009,0.508067,0.590753,0.275214,0.794073,0.800852,0.257360,0.811404,0.220855,0.184797,0.596367,0.363706,1
0.305702,0.013025,0.743763,0.494703,0.449852,0.216418,0.974502,0.226566,0.410456,0.496897,0.320116,0.614379,0.844919,0.898597,0.556716,0.627309,0.745333,0.758400,0.868331,0.739536,0.023355,0.605821,0.567890,0.768028,0
0.438439,0.956201,0.493896,0.438554,0.061997,0.350573,0.453215,0.458870,0.300898,0.966244,0.076713,0.523088,0.604760,0.288016,0.333498,0.217543,0.510347,0.383703,0.855011,0.667720,0.162282,0.311965,0.835933,0.465287,1
0.506774,0.658041,0.107163,0.214601,0.446273,0.449185,0.162911,0.174064,0.525246,0.789687,0.230525,0.316325,0.843381,0.212652,0.534691,0.772302,0.847795,0.875457,0.689030,0.405871,0.941215,0.434492,0.750273,0.865615,0
0.990035,0.920999,0.408399,0.031327,0.763403,0.274905,0.939121,0.995242,0.820817,0.751535,0.999369,0.868683,0.762701,0.936827,0.169286,0.323022,0.956628,0.505956,0.232352,0.979150,0.188846,0.432195,0.871937,0.543827,1
0.962382,0.302347,0.089666,0.671823,0.773341,0.329004,0.611566,0.073316,0.676699,0.940749,0.392797,0.586841,0.903338,0.029377,0.763051,0.409719,0.727863,0.847730,0.515698,0.925221,0.744161,0.695582,0.718128,0.921786,0
0.980503,0.370009,0.483007,0.875447,0.191735,0.559722,0.805306,0.101626,0.281931,0.052028,0.643665,0.293869,0.231377,0.621636,0.153216,0.400544,0.487413,0.560728,0.697278,0.169575,0.405371,0.970993,0.454962,0.567678,1
0.141603,0.969285,0.001597,0.417910,0.252498,0.462304,0.043878,0.961110,0.587637,0.840081,0.411732,0.055821,0.365348,0.534491,0.650718,0.043084,0.294229,0.606517,0.336934,0.055374,0.222100,0.092611,0.220642,0.625357,0
0.715089,0.850970,0.772230,0.308690,0.176715,0.284443,0.937100,0.758558,0.628646,0.919569,0.809410,0.076393,0.552228,0.477504,0.391133,0.301627,0.968439,0.435794,0.324704,0.692043,0.464412,0.006348,0.327024,0.412069,1
0.635915,0.172687,0.374365,0.970914,0.477895,0.147833,0.980938,0.074696,0.260407,0.846784,0.842316,0.036031,0.215764,0.542334,0.559949,0.608257,0.985258,0.352389,0.438281,0.323492,0.490184,0.339752,0.659774,0.416609,0
0.864167,0.330586,0.396727,0.768838,0.278089,0.539803,0.812557,0.522757,0.041856,0.365895,0.440484,0.978021,0.812810,0.883428,0.846151,0.965117,0.345367,0.178089,0.275864,0.367258,0.262767,0.999581,0.297591,0.901611,1
0.545830,0.733519,0.939028,0.330459,0.867831,0.125446,0.564471,0.003287,0.466248,0.233492,0.485939,0.071314,0.022653,0.330901,0.161073,0.109992,0.234534,0.286101,0.253276,0.116957,0.591812,0.409819,0.188327,0.319365,0
0.507337,0.690088,0.652136,0.467002,0.904009,0.094194,0.081511,0.717717,0.044459,0.351315,0.174056,0.276517,0.676096,0.747927,0.949312,0.314410,0.096380,0.404611,0.799255,0.497524,0.177623,0.395224,0.780970,0.659245,1
0.403107,0.441312,0.366378,0.937375,0.302437,0.400448,0.924919,0.958480,0.713830,0.954184,0.295974,0.044882,0.647978,0.584384,0.879498,0.068026,0.787423,0.173636,0.541852,0.792914,0.155359,0.310413,0.310621,0.836787,0
0.224127,0.800899,0.404967,0.094787,0.571888,0.155213,0.288968,0.183877,0.658716,0.694702,0.561118,0.710951,0.299079,0.589803,0.793227,0.776611,0.129277,0.925755,0.555839,0.368668,0.494424,0.349838,0.604997,0.793273,1
0.875147,0.314534,0.531845,0.858672,0.832716,0.307827,0.231511,0.121775,0.909581,0.114743,0.392773,0.705252,0.113835,0.388376,0.614073,0.246796,0.781276,0.741638,0.411132,0.555018,0.089673,0.428722,0.490866,0.100553,0
0.409543,0.942958,0.923172,0.401170,0.824660,0.631875,0.746347,0.500995,0.125684,0.058352,0.011963,0.471346,0.306350,0.453824,0.272999,0.472250,0.152792,0.337790,0.850501,0.726689,0.007397,0.042466,0.325476,0.919633,1
0.721052,0.052848,0.130064,0.990949,0.106586,0.870389,0.561875,0.083962,0.179027,0.921610,0.902374,0.178763,0.185674,0.424655,0.388891,0.012827,0.709509,0.548724,0.472804,0.553519,0.346618,0.914537,0.397293,0.624209,0
0.284006,0.507830,0.925781,0.968011,0.809945,0.319527,0.361506,0.140084,0.519886,0.075189,0.846648,0.041208,0.889676,0.438732,0.602214,0.570599,0.803382,0.943280,0.823062,0.852006,0.390287,0.190695,0.572392,0.669588,1
0.711020,0.836356,0.247078,0.258839,0.038966,0.276334,0.781748,0.163984,0.786154,0.081917,0.111312,0.561297,0.935253,0.513613,0.964571,0.495170,0.077105,0.060131,0.913077,0.786521,0.484862,0.763639,0.395091,0.180590,0
0.501465,0.336592,0.379203,0.737743,0.990861,0.374359,0.995876,0.747795,0.137129,0.715675,0.925573,0.312154,0.901673,0.999569,0.634929,0.761340,0.327249,0.491218,0.034407,0.481859,0.484796,0.281580,0.269767,0.067645,1
0.836358,0.441216,0.023413,0.117322,0.792195,0.765174,0.399265,0.427346,0.195163,0.473942,0.595494,0.818732,0.809234,0.929238,0.673385,0.745975,0.825573,0.829918,0.738369,0.113111,0.148776,0.922637,0.332218,0.134325,0
0.272915,0.397518,0.255409,0.473623,0.902996,0.447378,0.998292,0.456619,0.888859,0.009542,0.452113,0.622401,0.297745,0.244757,0.229887,0.857586,0.606444,0.553914,0.277098,0.489382,0.607727,0.809165,0.158144,0.998843,1
0.027705,0.353749,0.522109,0.016971,0.385505,0.279417,0.477047,0.380445,0.904726,0.550327,0.522505,0.724051,0.433319,0.938900,0.032881,0.175270,0.236572,0.157098,0.167807,0.572669,0.103940,0.393544,0.268571,0.461861,0
0.627391,0.043663,0.931330,0.216931,0.455224,0.290565,0.818353,0.605663,0.255083,0.355748,0.058572,0.155952,0.502809,0.391111,0.619483,0.809053,0.785279,0.780482,0.015964,0.661407,0.316327,0.916415,0.010284,0.527336,1
0.531422,0.703427,0.989769,0.189524,0.739166,0.439228,0.721201,0.246677,0.399211,0.927170,0.778750,0.618425,0.908702,0.784041,0.164684,0.284445,0.036913,0.357887,0.526163,0.195870,0.107532,0.050751,0.795546,0.388922,0
0.926469,0.576146,0.293426,0.889280,0.191558,0.012701,0.150129,0.619227,0.466383,0.223271,0.698404,0.004614,0.726470,0.745621,0.357867,0.531359,0.258914,0.186055,0.963601,0.376490,0.598174,0.723838,0.621010,0.519561,1
0.792680,0.743236,0.897433,0.717458,0.615684,0.529720,0.604206,0.876299,0.098643,0.197337,0.628245,0.072733,0.963915,0.622774,0.255989,0.536335,0.600990,0.955221,0.593293,0.595162,0.708081,0.741741,0.552302,0.041521,0
0.052032,0.385104,0.713581,0.248754,0.135444,0.542563,0.049725,0.112142,0.536225,0.742368,0.232588,0.969169,0.952079,0.484231,0.701526,0.483962,0.182476,0.835077,0.712739,0.187518,0.070562,0.169895,0.728727,0.907416,1
0.471617,0.301809,0.864246,0.361950,0.564882,0.960394,0.467343,0.008438,0.697394,0.077003,0.014396,0.054256,0.612265,0.763518,0.052437,0.023652,0.857270,0.162572,0.485889,0.971397,0.637608,0.037732,0.580428,0.825503,0
0.685989,0.613558,0.007498,0.210009,0.838820,0.744422,0.302248,0.735053,0.871861,0.785265,0.001332,0.278643,0.848711,0.878462,0.243859,0.082136,0.182131,0.937203,0.376733,0.785622,0.839058,0.433562,0.826691,0.770536,1
0.437152,0.028570,0.491776,0.161093,0.971269,0.419315,0.997719,0.428795,0.384786,0.348037,0.051295,0.420630,0.909655,0.222496,0.576233,0.649853,0.744671,0.482671,0.768392,0.290793,0.943302,0.666297,0.726993,0.776491,0
0.103948,0.994032,0.038136,0.001609,0.461687,0.511089,0.100067,0.503613,0.123828,0.340672,0.141229,0.195590,0.031685,0.310686,0.341463,0.399923,0.318292,0.597497,0.971483,0.932136,0.890075,0.677480,0.495653,0.807948,1
0.506245,0.072236,0.063819,0.317184,0.293089,0.757530,0.738417,0.098872,0.885115,0.060800,0.265586,0.362228,0.418358,0.790515,0.451420,0.767958,0.137035,0.078210,0.376842,0.644042,0.824484,0.597942,0.002307,0.088603,0
0.099819,0.401041,0.464453,0.563844,0.056095,0.908102,0.611801,0.756158,0.838556,0.235281,0.443444,0.073382,0.019091,0.956929,0.544484,0.212109,0.157038,0.556018,0.723051,0.385969,0.904117,0.825306,0.854775,0.517781,1
0.391376,0.334492,0.279932,0.172475,0.927858,0.567841,0.411791,0.201623,0.324514,0.109687,0.609290,0.864683,0.354490,0.310693,0.023131,0.773096,0.820608,0.202039,0.896546,0.508824,0.888468,0.340150,0.646041,0.333866,0
0.254927,0.604154,0.848608,0.644332,0.418657,0.707703,0.332552,0.434149,0.885052,0.344874,0.937279,0.288981,0.549189,0.829968,0.837208,0.832272,0.274235,0.622748,0.359316,0.597358,0.351081,0.766707,0.346672,0.335279,1
0.260298,0.915155,0.074301,0.247324,0.307924,0.273924,0.428160,0.890071,0.012703,0.507564,0.152697,0.401050,0.374184,0.803582,0.507807,0.685114,0.076769,0.353965,0.582862,0.193507,0.547735,0.128373,0.495351,0.425760,0
0.501928,0.594676,0.689342,0.085287,0.821432,0.454353,0.838282,0.863493,0.396304,0.068507,0.137253,0.971159,0.069328,0.785476,0.067942,0.584950,0.721595,0.183367,0.918624,0.672247,0.799137,0.146574,0.934360,0.480740,1
0.412729,0.884534,0.591835,0.695484,0.698624,0.089230,0.318570,0.109016,0.290010,0.535861,0.300319,0.862814,0.112899,0.823555,0.883549,0.204239,0.211706,0.586883,0.167601,0.487300,0.186014,0.075437,0.949370,0.595711,0
0.824447,0.332774,0.514019,0.345901,0.741143,0.442677,0.480755,0.563765,0.626587,0.256797,0.481560,0.708150,0.632358,0.634413,0.846265,0.549643,0.529205,0.040890,0.776567,0.478813,0.235595,0.097654,0.941929,0.815361,1
0.185015,0.544695,0.605387,0.083084,0.187901,0.669489,0.966400,0.436716,0.942273,0.131191,0.630626,0.608238,0.342897,0.159320,0.781916,0.613721,0.619747,0.687767,0.742602,0.727139,0.317407,0.701454,0.326731,0.202776,0
0.523994,0.750261,0.772029,0.510355,0.778347,0.361496,0.347226,0.384616,0.629584,0.906482,0.096912,0.828831,0.077506,0.180884,0.157706,0.449256,0.414896,0.914190,0.712806,0.702145,0.668173,0.706523,0.643193,0.202143,1
0.454795,0.331276,0.434980,0.431300,0.826206,0.227796,0.437963,0.900295,0.144350,0.420265,0.063876,0.250680,0.097838,0.710642,0.197852,0.324953,0.442727,0.722989,0.721342,0.938691,0.562489,0.388352,0.280196,0.417678,0
0.940702,0.627076,0.021085,0.997339,0.634850,0.563654,0.428365,0.670296,0.250397,0.944922,0.933953,0.660145,0.348440,0.923173,0.136902,0.607623,0.538344,0.289926,0.093957,0.502687,0.084642,0.085166,0.205041,0.434631,1
0.310542,0.297455,0.949968,0.599566,0.791874,0.919892,0.155655,0.189199,0.003410,0.497396,0.491969,0.999712,0.584150,0.203210,0.510990,0.929132,0.535877,0.910999,0.650163,0.404470,0.338824,0.460061,0.134349,0.936038,0
0.135699,0.098268,0.606809,0.032171,0.919877,0.880816,0.994850,0.575957,0.881090,0.263197,0.678863,0.506897,0.679838,0.830079,0.800305,0.936059,0.831728,0.232659,0.132742,0.532994,0.992217,0.853107,0.609297,0.864578,1
0.651786,0.339648,0.746757,0.664491,0.003261,0.078657,0.964890,0.485434,0.842446,0.562095,0.989970,0.048825,0.198794,0.736060,0.627741,0.155555,0.522196,0.040673,0.253146,0.792667,0.788060,0.076417,0.708997,0.930282,0
0.950467,0.832015,0.454300,0.553022,0.056061,0.338826,0.641343,0.572178,0.366640,0.474986,0.990220,0.540885,0.985173,0.235973,0.371113,0.594502,0.504668,0.176435,0.891599,0.517219,0.884272,0.673712,0.652238,0.876458,1
0.223338,0.536056,0.992667,0.801857,0.502273,0.738175,0.560573,0.638241,0.793110,0.368672,0.395133,0.691469,0.176031,0.635630,0.435383,0.494758,0.886595,0.794648,0.482017,0.037884,0.515490,0.434049,0.620642,0.290595,0
0.160700,0.763245,0.399994,0.873689,0.882804,0.870659,0.963574,0.801733,0.894532,0.873136,0.564859,0.775376,0.296925,0.219908,0.872562,0.570155,0.154364,0.106654,0.967892,0.563692,0.092840,0.168043,0.865364,0.603540,1
0.760991,0.271101,0.602146,0.298997,0.509168,0.051430,0.899759,0.200300,0.800457,0.451090,0.360381,0.561514,0.614917,0.221079,0.295955,0.133790,0.265983,0.056798,0.325267,0.412973,0.633351,0.302127,0.283036,0.890024,0
0.735870,0.278184,0.978386,0.104851,0.486500,0.381140,0.789948,0.686602,0.393558,0.610428,0.074639,0.115582,0.791368,0.319241,0.401596,0.926341,0.790703,0.583130,0.455461,0.344773,0.779370,0.791956,0.604728,0.004546,1
0.728063,0.233682,0.565174,0.310146,0.755623,0.620907,0.318106,0.375112,0.106512,0.211750,0.867889,0.972635,0.816897,0.265378,0.710246,0.864012,0.088581,0.641868,0.660307,0.563434,0.450735,0.378819,0.618821,0.375110,0
0.911372,0.369233,0.703646,0.958863,0.563204,0.814698,0.691894,0.291783,0.180197,0.990658,0.680436,0.641314,0.086115,0.616869,0.387009,0.346087,0.662635,0.729064,0.020124,0.251383,0.383600,0.962267,0.446641,0.740168,1
0.813779,0.709569,0.312829,0.623839,0.918865,0.559412,0.097419,0.804983,0.145761,0.334595,0.877473,0.120896,0.833496,0.726746,0.164571,0.524202,0.558731,0.869750,0.679259,0.613547,0.545446,0.073929,0.156442,0.844138,0
0.337389,0.711212,0.473045,0.909185,0.488076,0.034225,0.301879,0.306778,0.829313,0.299805,0.766185,0.726211,0.703892,0.423005,0.872753,0.594494,0.128938,0.797516,0.895010,0.041118,0.522153,0.117206,0.942082,0.543769,1
0.548181,0.564651,0.745043,0.657391,0.686115,0.578154,0.018277,0.282329,0.471671,0.671034,0.088143,0.656028,0.823600,0.134388,0.481390,0.433498,0.924211,0.915705,0.471187,0.402381,0.895063,0.675711,0.114243,0.657116,0
0.565972,0.418234,0.639153,0.249069,0.800885,0.743057,0.478442,0.319807,0.424370,0.588474,0.689497,0.001064,0.878467,0.498493,0.933092,0.930043,0.702353,0.776971,0.111273,0.422379,0.983173,0.420944,0.288986,0.141457,1
0.044956,0.098792,0.676875,0.942651,0.501852,0.758098,0.655723,0.077644,0.130652,0.842347,0.750222,0.688672,0.057183,0.582489,0.198082,0.020363,0.362229,0.687151,0.146816,0.751646,0.770977,0.465418,0.522390,0.353548,0
0.183896,0.328943,0.395217,0.234587,0.296704,0.202390,0.664050,0.563094,0.642637,0.702992,0.617768,0.982555,0.649258,0.748989,0.452748,0.283669,0.315998,0.218345,0.605495,0.453700,0.679531,0.690705,0.594947,0.755294,1
0.401670,0.002179,0.479727,0.722423,0.344832,0.821076,0.675535,0.289416,0.496715,0.543899,0.479593,0.509014,0.463222,0.782982,0.551724,0.324647,0.502055,0.562394,0.556761,0.083182,0.880688,0.074107,0.912755,0.112634,0
0.230042,0.101239,0.691590,0.773806,0.395305,0.919403,0.495121,0.882479,0.884391,0.666015,0.635159,0.958219,0.432022,0.147810,0.541266,0.511976,0.512420,0.960847,0.811981,0.854639,0.940855,0.450188,0.159121,0.838266,1
